LAT,LON,CLASS,cid,COUNTRY,AFFILIATION,TYPE,tid,FUNCTION,env,pid,INSTANCE,mob,speed,EMITTER_NAME,rtype,rid,EMITTER_FUNCTION,WAVEFORM_N,RF_MIN,RF_MAX,PRI_MIN,PRI_MAX,PW_MIN,PW_MAX,,,,,
0,0,ARLEIGH BURKE,11,UNITED STATES,Friend,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,108,DDG84 BULKELEY,1,0,AN/SPY-1D,RadarClass,2,MULTI-FUNCTION (MF),3,3100,3500,1062.9918,1299.2122,25.2,25.6,,,,,
0,0,ARLEIGH BURKE,11,UNITED STATES,Friend,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,108,DDG84 BULKELEY,1,0,AN/SPY-1D,RadarClass,2,MULTI-FUNCTION (MF),4,3100,3500,2168.5041,2650.3939,50.8,51.2,,,,,
26.755651,54.798076,EW SITE,5,IRAN,Hostile ,GroundPlatformInstance,11,EW SITE,Ground,172,LENG EW SITE,0,0,AN/TPS-43E_LENG,RadarInstance,1,EARLY WARNING (EW),1,2905,2915,3589.3754,4399.472,6.4,6.6,,,,,
27.706848,52.450723,EW SITE,5,IRAN,Hostile ,GroundPlatformInstance,11,EW SITE,Ground,225,TAHE EW SITE,0,0,AN/TPS-43E_TAHE,RadarInstance,1,EARLY WARNING (EW),1,2970,2978,3589.3754,4399.472,6.4,6.6,,,,,
26.353265,50.084607,EW SITE,8,SAUDI ARABIA,Friend,GroundPlatformInstance,11,EW SITE,Ground,102,DAMM EW SITE,0,0,AN/TPS-43G_DAMM,RadarInstance,1,EARLY WARNING (EW),1,2900,3100,3999,4001,6.49,6.51,,,,,
25.918333,50.590556,EW SITE,1,BAHRAIN,Assumed Friend,GroundPlatformInstance,11,EW SITE,Ground,222,SISA EW SITE,0,0,AN/TPS-59_SISA,RadarInstance,1,EARLY WARNING (EW),2,1327,1365,3584.229,3636.364,1.55,1.65,,,,,
25.934949,50.592874,EW SITE,1,BAHRAIN,Assumed Friend,GroundPlatformInstance,11,EW SITE,Ground,222,SISA EW SITE,0,0,AN/TPS-59_SISA,RadarInstance,1,EARLY WARNING (EW),1,1327,1365,1197.605,1203.369,0.35,0.45,,,,,
25.116041,51.352552,EW SITE,11,UNITED STATES,Friend,GroundPlatformInstance,11,EW SITE,Ground,65,ALUD EW SITE,0,0,AN/TPS-75_ALUD,RadarInstance,1,EARLY WARNING (EW),1,2900,3100,3636,4255,6.75,7.015,,,,,
0,0,OLIVER HP,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,133,FFG90 SABHA,1,0,AN/UPS-2_SABHA,RadarInstance,1,FIRE CONTROL (FC),1,13455,13465,10,14,0.1,2.5,,,,,
0,0,OLIVER HP,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,133,FFG90 SABHA,1,0,AN/UPS-2_SABHA,RadarInstance,1,FIRE CONTROL (FC),2,13455,13465,35.7,50,0.1,2.5,,,,,
0,0,OLIVER HP,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,133,FFG90 SABHA,1,0,AN/UPS-2_SABHA,RadarInstance,1,FIRE CONTROL (FC),3,13455,13465,58,64,0.1,2.5,,,,,
0,0,OLIVER HP,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,133,FFG90 SABHA,1,0,AN/UPS-2_SABHA,RadarInstance,1,FIRE CONTROL (FC),4,13455,13465,73,77,0.1,2.5,,,,,
0,0,F-3000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformClass,14,FRIGATE,SeaSurface,125, ,1,0,ARABEL-3D,RadarClass,1,AIR SURVEILLANCE (AS),1,8700,9600,132,472,4.5,5.5,,,,,
0,0,MOUDGE,5,IRAN,Hostile ,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,38,76 JAMARAN,1,0,ASR_JAMARAN,RadarInstance,1,AIR SURVEILLANCE (AS),1,3002,3006,1350,1365,109,111,,,,,
26.25847,50.136769,AIRBASE,8,SAUDI ARABIA,Friend,GroundPlatformInstance,3,AIRBASE,Ground,44,ABDU ATC SITE,0,0,ATC_ABDU,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2705,2710,858,1445,7.5,8.5,,,,,
26.25847,50.136769,AIRBASE,8,SAUDI ARABIA,Friend,GroundPlatformInstance,3,AIRBASE,Ground,44,ABDU ATC SITE,0,0,ATC_ABDU,RadarInstance,1,AIR TRAFFIC CONTROL (AT),2,2855,2890,858,1445,7.5,8.5,,,,,
27.21829987,56.37779999,INT'L AIRPORT,5,IRAN,Hostile ,GroundPlatformInstance,5,AIRPORT,Ground,73,BAAB ATC SITE,0,0,ATC_BAAB,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2755,2765,875,1140,6,7,,,,,
26.029738,50.511709,INT'L AIRPORT,1,BAHRAIN,Assumed Friend,GroundPlatformInstance,5,AIRPORT,Ground,79,BAHR ATC SITE,0,0,ATC_BAHR,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2740,2750,840,1187,4,5,,,,,
28.9494,50.8303,INT'L AIRPORT,5,IRAN,Hostile ,GroundPlatformInstance,5,AIRPORT,Ground,86,BUSH ATC SITE,0,0,ATC_BUSH,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2770,2780,830,1173,6,7,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2720,2730,760,780,1.2,1.3,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),2,2780,2800,760,780,1.2,1.3,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),3,2820,2840,760,780,1.2,1.3,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),4,2860,2880,760,780,1.2,1.3,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),5,2720,2730,1365,1375,89,91,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),6,2780,2800,1365,1375,89,91,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),7,2820,2840,1365,1375,89,91,,,,,
25.261101,51.565102,AIRPORT,7,QATAR,Suspect,GroundPlatformInstance,5,AIRPORT,Ground,111,DOHA ATC SITE,0,0,ATC_DOHA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),8,2860,2880,1365,1375,89,91,,,,,
26.468106,49.799183,INT'L AIRPORT,8,SAUDI ARABIA,Friend,GroundPlatformInstance,5,AIRPORT,Ground,131,FAHD ATC SITE,0,0,ATC_FAHD,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2780,2780,833,1403,7.5,8.5,,,,,
26.468106,49.799183,INT'L AIRPORT,8,SAUDI ARABIA,Friend,GroundPlatformInstance,5,AIRPORT,Ground,131,FAHD ATC SITE,0,0,ATC_FAHD,RadarInstance,1,AIR TRAFFIC CONTROL (AT),2,2840,2845,833,1403,7.5,8.5,,,,,
25.286901,49.487143,AIRPORT,8,SAUDI ARABIA,Friend,GroundPlatformInstance,5,AIRPORT,Ground,51,AHSA ATC SITE,0,0,ATC_HASA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2716,2721,841,1417,7.5,8.5,,,,,
25.286901,49.487143,AIRPORT,8,SAUDI ARABIA,Friend,GroundPlatformInstance,5,AIRPORT,Ground,51,AHSA ATC SITE,0,0,ATC_HASA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),2,2820,2825,841,1417,7.5,8.5,,,,,
25.65360069,57.79930115,MEDIUM AIRPORT,5,IRAN,Hostile ,GroundPlatformInstance,5,AIRPORT,Ground,145,JASK ATC SITE,0,0,ATC_JASK,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2800,2810,858,1164,6,7,,,,,
29.26029968,50.32389832,MEDIUM AIRPORT,5,IRAN,Hostile ,GroundPlatformInstance,5,AIRPORT,Ground,155,KHAR ATC SITE,0,0,ATC_KHAR,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2820,2830,866,1152,6,7,,,,,
26.52619934,53.98020172,INT'L AIRPORT,5,IRAN,Hostile ,GroundPlatformInstance,5,AIRPORT,Ground,162,KISH ATC SITE,0,0,ATC_KISH,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2715,2720,841,1188,6,7,,,,,
26.034533,50.524544,AIRPORT,1,BAHRAIN,Assumed Friend,GroundPlatformInstance,5,AIRPORT,Ground,212,SAKH ATC SITE,0,0,ATC_SAKH,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2880,2825,868,1216,4,5,,,,,
25.91839981,50.59059906,AIRPORT,1,BAHRAIN,Assumed Friend,GroundPlatformInstance,5,AIRPORT,Ground,221,SISA ATC SITE,0,0,ATC_SISA,RadarInstance,1,AIR TRAFFIC CONTROL (AT),1,2280,2798,897,1244,4,5,,,,,
0,0,F-14A,5,IRAN,Hostile ,AirPlatformClass,18,INTERCEPTOR,Air,116, ,1,0,AWG-9,RadarClass,1,AIRBORNE INTERCEPT (AI),1,9180,9240,60.06,62.5,2.65,2.75,,,,,
0,0,F-14A,5,IRAN,Hostile ,AirPlatformClass,18,INTERCEPTOR,Air,116, ,1,0,AWG-9,RadarClass,1,AIRBORNE INTERCEPT (AI),2,9180,9240,195.69,204,49,51,,,,,
0,0,F-14A,5,IRAN,Hostile ,AirPlatformClass,18,INTERCEPTOR,Air,116, ,1,0,AWG-9,RadarClass,1,AIRBORNE INTERCEPT (AI),3,9180,9240,7,9,0.35,0.45,,,,,
0,0,ALVAND,5,IRAN,Hostile ,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,36,72 ALBORZ,1,0,AWS-1_ALBORZ,RadarInstance,1,AIR SURVEILLANCE (AS),1,2860,2865,2469.136,2531.646,1.35,1.65,,,,,
0,0,ALVAND,5,IRAN,Hostile ,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,35,71 ALVAND,1,0,AWS-1_ALVAND,RadarInstance,1,AIR SURVEILLANCE (AS),1,2870,2875,2469.136,2531.646,1.35,1.65,,,,,
0,0,ALVAND,5,IRAN,Hostile ,SeaSurfacePlatformInstance,10,DESTROYER,SeaSurface,37,73 SABALAN,1,0,AWS-1_SABALAN,RadarInstance,1,AIR SURVEILLANCE (AS),1,2890,2895,2469.136,2531.646,1.35,1.65,,,,,
0,0,DHOFAR,6,OMAN,Friend ,SeaSurfacePlatformClass,12,FAST ATTACK CRAFT,Seasurface,110, ,1,0,AWS-6,RadarClass,2,AIR SURVEILLANCE (AS),1,5200,5700,863.55,954.45,4.2,4.4,,,,,
0,0,TYPHOON,7,QATAR,Suspect,AirPlatformClass,13,FIGHTER,Air,231, ,1,0,CAPTOR,RadarClass,1,MULTI-FUNCTION (MF),1,9890,9990,54,98,3.9,4.1,,,,,
0,0,TYPHOON,8,SAUDI ARABIA,Friend,AirPlatformClass,13,FIGHTER,Air,232, ,1,0,CAPTOR,RadarClass,1,MULTI-FUNCTION (MF),1,9890,9990,48,99,3.9,4.1,,,,,
0,0,DAMSAH,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,104, ,1,0,CASTOR II,RadarClass,1,FIRE CONTROL (FC),1,8900,9100,125,250,0.45,0.55,,,,,
0,0,COMMERCIAL SHIP,12,VARIOUS,Neutral ,SeaSurfacePlatformClass,29,COMMERCIAL SHIP,Seasurface,236, ,1,0,COMNAV 1,RadarClass,1,NAVIGATION (NA),1,3020,3080,277.7778,2666.6667,0.08,1.2,,,,,
0,0,COMMERCIAL SHIP,12,VARIOUS,Neutral ,SeaSurfacePlatformClass,29,COMMERCIAL SHIP,Seasurface,236, ,1,0,COMNAV 2,RadarClass,2,NAVIGATION (NA),1,9380,9475,277.7778,2666.6667,0.08,1.2,,,,,
0,0,DAMSAH,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,104, ,1,0,DECCA 1226  ,RadarClass,2,NAVIGATION (NA),1,9380,9440,309,357,0.4,0.5,,,,,
0,0,DAMSAH,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,104, ,1,0,DECCA 1226  ,RadarClass,2,NAVIGATION (NA),2,9380,9440,563,648,0.24,0.25,,,,,
0,0,DAMSAH,7,QATAR,Suspect,SeaSurfacePlatformClass,22,MISSILE CRAFT,SeaSurface,104, ,1,0,DECCA 1226  ,RadarClass,2,NAVIGATION (NA),3,9380,9440,1127,1296,0.9,1.1,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,31,702 AL MADINAH,1,0,DECCA 1226 _AL MADINAH,RadarInstance,1,SURFACE SEARCH (SS),1,9370,9372,309,357,0.4,0.5,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,31,702 AL MADINAH,1,0,DECCA 1226 _AL MADINAH,RadarInstance,1,SURFACE SEARCH (SS),2,9370,9372,563,648,0.24,0.25,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,31,702 AL MADINAH,1,0,DECCA 1226 _AL MADINAH,RadarInstance,1,SURFACE SEARCH (SS),3,9370,9372,1127,1297,0.9,1.1,,,,,
0,0,KHARG,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,19,431 KHARG,1,0,DECCA 1226 _KHARG,RadarInstance,1,SURFACE SEARCH (SS),1,9375,9378,295.5,310.5,0.04,0.05,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,15,22 ABDUL RAHMAN,1,0,DECCA 1226_A RAHMAN,RadarInstance,1,SURFACE SEARCH (SS),1,9397,9399,309,357,0.4,0.5,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,15,22 ABDUL RAHMAN,1,0,DECCA 1226_A RAHMAN,RadarInstance,1,SURFACE SEARCH (SS),2,9397,9399,563,648,0.24,0.25,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,15,22 ABDUL RAHMAN,1,0,DECCA 1226_A RAHMAN,RadarInstance,1,SURFACE SEARCH (SS),3,9397,9399,1127,1297,0.9,1.1,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,33,706 ABHA,1,0,DECCA 1226_ABHA,RadarInstance,1,SURFACE SEARCH (SS),1,9438,9440,309,357,0.4,0.5,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,33,706 ABHA,1,0,DECCA 1226_ABHA,RadarInstance,1,SURFACE SEARCH (SS),2,9438,9440,563,648,0.24,0.25,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,33,706 ABHA,1,0,DECCA 1226_ABHA,RadarInstance,1,SURFACE SEARCH (SS),3,9438,9440,1127,1297,0.9,1.1,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,13,20 AL FATEH,1,0,DECCA 1226_AL FATEH,RadarInstance,1,SURFACE SEARCH (SS),1,9421,9423,309,357,0.4,0.5,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,13,20 AL FATEH,1,0,DECCA 1226_AL FATEH,RadarInstance,1,SURFACE SEARCH (SS),2,9421,9423,563,648,0.24,0.25,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,13,20 AL FATEH,1,0,DECCA 1226_AL FATEH,RadarInstance,1,SURFACE SEARCH (SS),3,9421,9423,1127,1297,0.9,1.1,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,14,21 AL JABIRI,1,0,DECCA 1226_AL JABIRI,RadarInstance,1,SURFACE SEARCH (SS),1,9386,9388,309,357,0.4,0.5,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,14,21 AL JABIRI,1,0,DECCA 1226_AL JABIRI,RadarInstance,1,SURFACE SEARCH (SS),2,9386,9388,563,648,0.24,0.25,,,,,
0,0,TNC45 AL FATEH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,14,21 AL JABIRI,1,0,DECCA 1226_AL JABIRI,RadarInstance,1,SURFACE SEARCH (SS),3,9386,9388,1127,1297,0.9,1.1,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,25,50 AL MANAMA,1,0,DECCA 1226_AL MANAMA,RadarInstance,1,SURFACE SEARCH (SS),1,9373,9375,309,357,0.4,0.5,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,25,50 AL MANAMA,1,0,DECCA 1226_AL MANAMA,RadarInstance,1,SURFACE SEARCH (SS),2,9373,9375,563,648,0.24,0.25,,,,,
0,0,MGB62 AL MANAMA,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,25,50 AL MANAMA,1,0,DECCA 1226_AL MANAMA,RadarInstance,1,SURFACE SEARCH (SS),3,9373,9375,1127,1297,0.9,1.1,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,1,10 AL RIFFA,1,0,DECCA 1226_AL RIFFA,RadarInstance,1,SURFACE SEARCH (SS),1,9342,9345,309,357,0.4,0.5,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,1,10 AL RIFFA,1,0,DECCA 1226_AL RIFFA,RadarInstance,1,SURFACE SEARCH (SS),2,9342,9345,563,648,0.24,0.25,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,1,10 AL RIFFA,1,0,DECCA 1226_AL RIFFA,RadarInstance,1,SURFACE SEARCH (SS),3,9342,9345,1127,1297,0.9,1.1,,,,,
0,0,BANDAR ABBAS,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,16,421 BANDAR ABBAS,1,0,DECCA 1226_BANDAR ABBAS,RadarInstance,1,SURFACE SEARCH (SS),1,9360,9363,598.5,613.5,0.24,0.25,,,,,
0,0,BAYANDOR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,8,CORVETTE,SeaSurface,39,81 BAYANDOR,1,0,DECCA 1226_BAYANDOR,RadarInstance,2,SURFACE SEARCH (SS),1,9380,9383,1204.5,1219.5,0.9,1.1,,,,,
0,0,BANDAR ABBAS,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,17,422 BUSHEHR,1,0,DECCA 1226_BUSHEHR,RadarInstance,1,SURFACE SEARCH (SS),1,9365,9368,295.5,310.5,0.04,0.05,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,22,481 CHARAK,1,0,DECCA 1226_CHARAK,RadarInstance,1,SURFACE SEARCH (SS),1,9405,9408,598.5,613.5,0.24,0.25,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,23,482 CHIROO,1,0,DECCA 1226_CHIROO ,RadarInstance,1,SURFACE SEARCH (SS),1,9415,9418,1204.5,1219.5,0.9,1.1,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,18,424 DAYLAM,1,0,DECCA 1226_DAYLAM,RadarInstance,1,SURFACE SEARCH (SS),1,9380,9383,295.5,310.5,0.04,0.05,,,,,
0,0,DELVAR,5,IRAN,Hostile ,SeaSurfacePlatformInstance,27,SUPPORT SHIP,SeaSurface,20,471 DELVAR,1,0,DECCA 1226_DELVAR,RadarInstance,1,SURFACE SEARCH (SS),1,9385,9388,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,189,P226 FALKON,1,0,DECCA 1226_FALAKHON,RadarInstance,1,SURFACE SEARCH (SS),1,9420,9423,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,189,P226 FALKON,1,0,DECCA 1226_FALAKHON,RadarInstance,1,SURFACE SEARCH (SS),2,9420,9423,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,189,P226 FALKON,1,0,DECCA 1226_FALAKHON,RadarInstance,1,SURFACE SEARCH (SS),3,9420,9423,1204.5,1219.5,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,192,P229 GARDOUNEH,1,0,DECCA 1226_GARDOUNEH,RadarInstance,1,SURFACE SEARCH (SS),1,9440,9443,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,192,P229 GARDOUNEH,1,0,DECCA 1226_GARDOUNEH,RadarInstance,1,SURFACE SEARCH (SS),2,9440,9443,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,192,P229 GARDOUNEH,1,0,DECCA 1226_GARDOUNEH,RadarInstance,1,SURFACE SEARCH (SS),3,9440,9443,1204.5,1219.5,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,191,P228 GORZ,1,0,DECCA 1226_GORZ,RadarInstance,1,SURFACE SEARCH (SS),1,9415,9418,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,191,P228 GORZ,1,0,DECCA 1226_GORZ,RadarInstance,1,SURFACE SEARCH (SS),2,9415,9418,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,191,P228 GORZ,1,0,DECCA 1226_GORZ,RadarInstance,1,SURFACE SEARCH (SS),3,9415,9418,1204.5,1219.5,0.9,1.1,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,2,11 HAWA,1,0,DECCA 1226_HAWA,RadarInstance,1,SURFACE SEARCH (SS),1,9342,9345,309,357,0.4,0.5,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,2,11 HAWA,1,0,DECCA 1226_HAWA,RadarInstance,1,SURFACE SEARCH (SS),2,9342,9345,563,648,0.24,0.25,,,,,
0,0,FPB 38 AL RIFFAH,1,BAHRAIN,Assumed Friend,SeaSurfacePlatformInstance,15,GUN CRAFT,SeaSurface,2,11 HAWA,1,0,DECCA 1226_HAWA,RadarInstance,1,SURFACE SEARCH (SS),3,9342,9345,1127,1297,0.9,1.1,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,32,704 HOFOUF,1,0,DECCA 1226_HOFOUF,RadarInstance,1,SURFACE SEARCH (SS),1,9398,9400,309,357,0.4,0.5,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,32,704 HOFOUF,1,0,DECCA 1226_HOFOUF,RadarInstance,1,SURFACE SEARCH (SS),2,9398,9400,563,648,0.24,0.25,,,,,
0,0,F-2000S,8,SAUDI ARABIA,Friend,SeaSurfacePlatformInstance,14,FRIGATE,SeaSurface,32,704 HOFOUF,1,0,DECCA 1226_HOFOUF,RadarInstance,1,SURFACE SEARCH (SS),3,9398,9400,1127,1297,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,186,P221 KAMAN,1,0,DECCA 1226_KAMAN,RadarInstance,1,SURFACE SEARCH (SS),1,9385,9388,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,186,P221 KAMAN,1,0,DECCA 1226_KAMAN,RadarInstance,1,SURFACE SEARCH (SS),2,9385,9388,598.5,613.5,0.24,0.25,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,186,P221 KAMAN,1,0,DECCA 1226_KAMAN,RadarInstance,1,SURFACE SEARCH (SS),3,9385,9388,1204.5,1219.5,0.9,1.1,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,188,P223 KHADANG,1,0,DECCA 1226_KHADANG,RadarInstance,1,SURFACE SEARCH (SS),1,9390,9393,295.5,310.5,0.04,0.05,,,,,
0,0,KAMAN,5,IRAN,Hostile ,SeaSurfacePlatformInstance,22,MISSILE CRAFT,SeaSurface,188,P223 KHADANG,1,0,DECCA 1226_KHADANG,RadarInstance,1,SURFACE SEARCH (SS),2,9390,9393,598.5,613.5,0.24,0.25,,,,,
